,port_voyage_began,began_lat,began_long,main_place_slave_purch,purch_lat,purch_long,main_slave_disemb_port,disemb_lat,disemb_long,journey_count
1655,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,"Americas, port unspecified",32.78,-79.72,1
1656,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,Annapolis,38.93973,-76.4692,2
1657,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,"Barbados, port unspecified",13.01,-59.63,12
1658,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,Charleston,32.78153,-79.9322,9
1659,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,Demerara,6.546,-58.09,12
1660,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,Freetown,8.49123,-13.2325,1
1661,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,"Grenada, port unspecified",12.05,-61.76,4
1662,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,Havana,23.15246,-81.64938000000001,1
1663,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,"Jamaica, port unspecified",17.94,-76.84,13
1664,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,Kingston,17.982129999999998,-76.8242,73
1665,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,"Martinique, port unspecified",14.59433,-61.062,1
1666,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,Montego Bay,18.49833,-77.9262,3
1667,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,Rappahannock,37.585,-76.29,2
1668,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,Saint John,-31.63,29.54,2
1669,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,"St. Kitts, port unspecified",17.36,-62.75,4
1670,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,"Tortola, port unspecified",18.4166,-64.62,2
1671,Liverpool,44.043929999999996,-64.7179,"Gold Coast, port unspecified",5.1036,-1.2411,"USA, location unspecified",32.78,-79.92,1
1672,Liverpool,44.043929999999996,-64.7179,Grand Mesurado,6.2945,-10.7452,"Barbados, port unspecified",13.01,-59.63,2
1673,Liverpool,44.043929999999996,-64.7179,Grand Mesurado,6.2945,-10.7452,Demerara,6.546,-58.09,1
1674,Liverpool,44.043929999999996,-64.7179,Grand Mesurado,6.2945,-10.7452,"Jamaica, port unspecified",17.94,-76.84,1
1675,Liverpool,44.043929999999996,-64.7179,Grand Mesurado,6.2945,-10.7452,"Martinique, port unspecified",14.59433,-61.062,1
1676,Liverpool,44.043929999999996,-64.7179,Grand Mesurado,6.2945,-10.7452,Saint John,-31.63,29.54,1
1677,Liverpool,44.043929999999996,-64.7179,Grand Mesurado,6.2945,-10.7452,"St. Kitts, port unspecified",17.36,-62.75,1
1678,Liverpool,44.043929999999996,-64.7179,Grenada Point,12.104818,-61.67,"Grenada, port unspecified",12.05,-61.76,1
1679,Liverpool,44.043929999999996,-64.7179,Iles Plantain,0.255436,6.602780999999999,"Barbados, port unspecified",13.01,-59.63,2
1680,Liverpool,44.043929999999996,-64.7179,Iles de Los,9.4769,-13.7855,"Barbados, port unspecified",13.01,-59.63,3
1681,Liverpool,44.043929999999996,-64.7179,Iles de Los,9.4769,-13.7855,Charleston,32.78153,-79.9322,4
1682,Liverpool,44.043929999999996,-64.7179,Iles de Los,9.4769,-13.7855,Demerara,6.546,-58.09,1
1683,Liverpool,44.043929999999996,-64.7179,Iles de Los,9.4769,-13.7855,"Dominica, port unspecified",15.31,61.39,7
1684,Liverpool,44.043929999999996,-64.7179,Iles de Los,9.4769,-13.7855,"Grenada, port unspecified",12.05,-61.76,15
1685,Liverpool,44.043929999999996,-64.7179,Iles de Los,9.4769,-13.7855,"Jamaica, port unspecified",17.94,-76.84,9
1686,Liverpool,44.043929999999996,-64.7179,Iles de Los,9.4769,-13.7855,Kingston,17.982129999999998,-76.8242,2
1687,Liverpool,44.043929999999996,-64.7179,Iles de Los,9.4769,-13.7855,"Martinique, port unspecified",14.59433,-61.062,1
1688,Liverpool,44.043929999999996,-64.7179,Iles de Los,9.4769,-13.7855,Montego Bay,18.49833,-77.9262,3
1689,Liverpool,44.043929999999996,-64.7179,Iles de Los,9.4769,-13.7855,"Puerto Rico, port unspecified",17.98433,-66.6373,1
1690,Liverpool,44.043929999999996,-64.7179,Iles de Los,9.4769,-13.7855,Rappahannock,37.585,-76.29,1
1691,Liverpool,44.043929999999996,-64.7179,Iles de Los,9.4769,-13.7855,Saint John,-31.63,29.54,2
1692,Liverpool,44.043929999999996,-64.7179,Iles de Los,9.4769,-13.7855,Savannah,32.02353,-81.0558,1
1693,Liverpool,44.043929999999996,-64.7179,Iles de Los,9.4769,-13.7855,St. Croix,17.73,-64.75,1
1694,Liverpool,44.043929999999996,-64.7179,Iles de Los,9.4769,-13.7855,"St. Kitts, port unspecified",17.36,-62.75,7
1695,Liverpool,44.043929999999996,-64.7179,Ivory Coast,7.54,-5.5471,"Jamaica, port unspecified",17.94,-76.84,1
1696,Liverpool,44.043929999999996,-64.7179,"Lagos, Onim",37.1,-8.67,"Barbados, port unspecified",13.01,-59.63,1
1697,Liverpool,44.043929999999996,-64.7179,"Lagos, Onim",37.1,-8.67,Demerara,6.546,-58.09,7
1698,Liverpool,44.043929999999996,-64.7179,"Lagos, Onim",37.1,-8.67,"Dominica, port unspecified",15.31,61.39,1
1699,Liverpool,44.043929999999996,-64.7179,"Lagos, Onim",37.1,-8.67,"Grenada, port unspecified",12.05,-61.76,3
1700,Liverpool,44.043929999999996,-64.7179,"Lagos, Onim",37.1,-8.67,Havana,23.15246,-81.64938000000001,3
1701,Liverpool,44.043929999999996,-64.7179,"Lagos, Onim",37.1,-8.67,"Jamaica, port unspecified",17.94,-76.84,1
1702,Liverpool,44.043929999999996,-64.7179,"Lagos, Onim",37.1,-8.67,Kingston,17.982129999999998,-76.8242,3
1703,Liverpool,44.043929999999996,-64.7179,"Lagos, Onim",37.1,-8.67,Montego Bay,18.49833,-77.9262,1
1704,Liverpool,44.043929999999996,-64.7179,"Lagos, Onim",37.1,-8.67,Saint John,-31.63,29.54,1
1705,Liverpool,44.043929999999996,-64.7179,Loango,-4.4925,11.2558,"Barbados, port unspecified",13.01,-59.63,6
1706,Liverpool,44.043929999999996,-64.7179,Loango,-4.4925,11.2558,"British Caribbean, colony unspecified",18.44,-64.62,1
1707,Liverpool,44.043929999999996,-64.7179,Loango,-4.4925,11.2558,Cayenne,4.936730000000001,-52.3369,2
1708,Liverpool,44.043929999999996,-64.7179,Loango,-4.4925,11.2558,Charleston,32.78153,-79.9322,3
1709,Liverpool,44.043929999999996,-64.7179,Loango,-4.4925,11.2558,"Grenada, port unspecified",12.05,-61.76,1
1710,Liverpool,44.043929999999996,-64.7179,Loango,-4.4925,11.2558,Havana,23.15246,-81.64938000000001,3
1711,Liverpool,44.043929999999996,-64.7179,Loango,-4.4925,11.2558,"Jamaica, port unspecified",17.94,-76.84,3
1712,Liverpool,44.043929999999996,-64.7179,Loango,-4.4925,11.2558,Kingston,17.982129999999998,-76.8242,7
1713,Liverpool,44.043929999999996,-64.7179,Loango,-4.4925,11.2558,"Martinique, port unspecified",14.59433,-61.062,1
1714,Liverpool,44.043929999999996,-64.7179,Loango,-4.4925,11.2558,Montevideo,-34.899770000000004,-56.1958,2
1715,Liverpool,44.043929999999996,-64.7179,Loango,-4.4925,11.2558,New Orleans,29.95,-90.0833,1
1716,Liverpool,44.043929999999996,-64.7179,Loango,-4.4925,11.2558,Rappahannock,37.585,-76.29,1
1717,Liverpool,44.043929999999996,-64.7179,Loango,-4.4925,11.2558,St. Croix,17.73,-64.75,1
1718,Liverpool,44.043929999999996,-64.7179,Madagascar,-25.033,46.9833,Kingston,17.982129999999998,-76.8242,1
1719,Liverpool,44.043929999999996,-64.7179,Malembo,-5.3384,12.1876,"Barbados, port unspecified",13.01,-59.63,8
1720,Liverpool,44.043929999999996,-64.7179,Malembo,-5.3384,12.1876,Demerara,6.546,-58.09,1
1721,Liverpool,44.043929999999996,-64.7179,Malembo,-5.3384,12.1876,"Dominica, port unspecified",15.31,61.39,1
1722,Liverpool,44.043929999999996,-64.7179,Malembo,-5.3384,12.1876,"Grenada, port unspecified",12.05,-61.76,2
1723,Liverpool,44.043929999999996,-64.7179,Malembo,-5.3384,12.1876,"Jamaica, port unspecified",17.94,-76.84,3
1724,Liverpool,44.043929999999996,-64.7179,Malembo,-5.3384,12.1876,Kingston,17.982129999999998,-76.8242,14
1725,Liverpool,44.043929999999996,-64.7179,Malembo,-5.3384,12.1876,"Martinique, port unspecified",14.59433,-61.062,1
1726,Liverpool,44.043929999999996,-64.7179,Malembo,-5.3384,12.1876,"Maryland, port unspecified",39.6,-76.12,1
1727,Liverpool,44.043929999999996,-64.7179,Malembo,-5.3384,12.1876,Montevideo,-34.899770000000004,-56.1958,1
1728,Liverpool,44.043929999999996,-64.7179,Malembo,-5.3384,12.1876,Saint John,-31.63,29.54,1
1729,Liverpool,44.043929999999996,-64.7179,Malembo,-5.3384,12.1876,"St. Kitts, port unspecified",17.36,-62.75,2
1730,Liverpool,44.043929999999996,-64.7179,Mano,6.9295,-11.5007,"Barbados, port unspecified",13.01,-59.63,2
1731,Liverpool,44.043929999999996,-64.7179,Mano,6.9295,-11.5007,Freetown,8.49123,-13.2325,1
1732,Liverpool,44.043929999999996,-64.7179,Mano,6.9295,-11.5007,"Grenada, port unspecified",12.05,-61.76,1
1733,Liverpool,44.043929999999996,-64.7179,Mano,6.9295,-11.5007,"Martinique, port unspecified",14.59433,-61.062,1
1734,Liverpool,44.043929999999996,-64.7179,Mano,6.9295,-11.5007,"Virginia, port unspecified",36.84,-76.3,1
1735,Liverpool,44.043929999999996,-64.7179,Mayumba,-3.4259,10.6567,"British Caribbean, colony unspecified",18.44,-64.62,1
1736,Liverpool,44.043929999999996,-64.7179,New Calabar,4.5502,6.9783,???,15.27,73.91,1
1737,Liverpool,44.043929999999996,-64.7179,New Calabar,4.5502,6.9783,"Barbados, port unspecified",13.01,-59.63,10
1738,Liverpool,44.043929999999996,-64.7179,New Calabar,4.5502,6.9783,Charleston,32.78153,-79.9322,1
1739,Liverpool,44.043929999999996,-64.7179,New Calabar,4.5502,6.9783,Demerara,6.546,-58.09,3
1740,Liverpool,44.043929999999996,-64.7179,New Calabar,4.5502,6.9783,"Dominica, port unspecified",15.31,61.39,31
1741,Liverpool,44.043929999999996,-64.7179,New Calabar,4.5502,6.9783,"Grenada, port unspecified",12.05,-61.76,13
1742,Liverpool,44.043929999999996,-64.7179,New Calabar,4.5502,6.9783,Havana,23.15246,-81.64938000000001,7
1743,Liverpool,44.043929999999996,-64.7179,New Calabar,4.5502,6.9783,"Jamaica, port unspecified",17.94,-76.84,8
1744,Liverpool,44.043929999999996,-64.7179,New Calabar,4.5502,6.9783,Kingston,17.982129999999998,-76.8242,19
1745,Liverpool,44.043929999999996,-64.7179,New Calabar,4.5502,6.9783,"Martinique, port unspecified",14.59433,-61.062,3
1746,Liverpool,44.043929999999996,-64.7179,New Calabar,4.5502,6.9783,Montego Bay,18.49833,-77.9262,6
1747,Liverpool,44.043929999999996,-64.7179,New Calabar,4.5502,6.9783,Saint John,-31.63,29.54,2
1748,Liverpool,44.043929999999996,-64.7179,New Calabar,4.5502,6.9783,St. Croix,17.73,-64.75,1
1749,Liverpool,44.043929999999996,-64.7179,New Calabar,4.5502,6.9783,"St. Kitts, port unspecified",17.36,-62.75,4
1750,Liverpool,44.043929999999996,-64.7179,New Calabar,4.5502,6.9783,"Tortola, port unspecified",18.4166,-64.62,1
1751,Liverpool,44.043929999999996,-64.7179,Popo,6.2833,1.8330000000000002,"Americas, port unspecified",32.78,-79.72,1
1752,Liverpool,44.043929999999996,-64.7179,Popo,6.2833,1.8330000000000002,"Barbados, port unspecified",13.01,-59.63,2
1753,Liverpool,44.043929999999996,-64.7179,Popo,6.2833,1.8330000000000002,Cayenne,4.936730000000001,-52.3369,1
1754,Liverpool,44.043929999999996,-64.7179,Popo,6.2833,1.8330000000000002,Demerara,6.546,-58.09,1
1755,Liverpool,44.043929999999996,-64.7179,Popo,6.2833,1.8330000000000002,"Dominica, port unspecified",15.31,61.39,2
1756,Liverpool,44.043929999999996,-64.7179,Popo,6.2833,1.8330000000000002,"Grenada, port unspecified",12.05,-61.76,1
1757,Liverpool,44.043929999999996,-64.7179,Popo,6.2833,1.8330000000000002,Havana,23.15246,-81.64938000000001,1
1758,Liverpool,44.043929999999996,-64.7179,Popo,6.2833,1.8330000000000002,"Jamaica, port unspecified",17.94,-76.84,7
1759,Liverpool,44.043929999999996,-64.7179,Popo,6.2833,1.8330000000000002,Kingston,17.982129999999998,-76.8242,6
1760,Liverpool,44.043929999999996,-64.7179,Popo,6.2833,1.8330000000000002,Saint John,-31.63,29.54,2
1761,Liverpool,44.043929999999996,-64.7179,Popo,6.2833,1.8330000000000002,"St. Kitts, port unspecified",17.36,-62.75,2
1762,Liverpool,44.043929999999996,-64.7179,Porto Novo,6.4969,2.6289,"Barbados, port unspecified",13.01,-59.63,1
1763,Liverpool,44.043929999999996,-64.7179,Porto Novo,6.4969,2.6289,Demerara,6.546,-58.09,2
1764,Liverpool,44.043929999999996,-64.7179,Porto Novo,6.4969,2.6289,"Jamaica, port unspecified",17.94,-76.84,3
1765,Liverpool,44.043929999999996,-64.7179,Porto Novo,6.4969,2.6289,Kingston,17.982129999999998,-76.8242,4
1766,Liverpool,44.043929999999996,-64.7179,Porto Novo,6.4969,2.6289,Saint John,-31.63,29.54,1
1767,Liverpool,44.043929999999996,-64.7179,Quaqua,-28.5011,28.7719,"Grenada, port unspecified",12.05,-61.76,2
1768,Liverpool,44.043929999999996,-64.7179,Rio Nunez,10.833,-14.533,Demerara,6.546,-58.09,2
1769,Liverpool,44.043929999999996,-64.7179,Rio Nunez,10.833,-14.533,"Martinique, port unspecified",14.59433,-61.062,2
1770,Liverpool,44.043929999999996,-64.7179,Rio Pongo,10.05,-14.065,"British Caribbean, colony unspecified",18.44,-64.62,1
1771,Liverpool,44.043929999999996,-64.7179,Rio Pongo,10.05,-14.065,Charleston,32.78153,-79.9322,2
1772,Liverpool,44.043929999999996,-64.7179,Rio Pongo,10.05,-14.065,Demerara,6.546,-58.09,7
1773,Liverpool,44.043929999999996,-64.7179,Rio Pongo,10.05,-14.065,St. Thomas,18.33,-64.89,1
1774,Liverpool,44.043929999999996,-64.7179,Senegal,14.72,-17.47,"Barbados, port unspecified",13.01,-59.63,4
1775,Liverpool,44.043929999999996,-64.7179,Senegal,14.72,-17.47,"Grenada, port unspecified",12.05,-61.76,2
1776,Liverpool,44.043929999999996,-64.7179,Senegal,14.72,-17.47,"Martinique, port unspecified",14.59433,-61.062,1
1777,Liverpool,44.043929999999996,-64.7179,Senegal,14.72,-17.47,Saint John,-31.63,29.54,3
1778,Liverpool,44.043929999999996,-64.7179,Senegal,14.72,-17.47,Savannah,32.02353,-81.0558,1
1779,Liverpool,44.043929999999996,-64.7179,Senegal,14.72,-17.47,"Virginia, port unspecified",36.84,-76.3,1
1780,Liverpool,44.043929999999996,-64.7179,Senegambia or Sierra Leone,8.4844,-13.2344,Charleston,32.78153,-79.9322,1
1781,Liverpool,44.043929999999996,-64.7179,Senegambia or Sierra Leone,8.4844,-13.2344,Demerara,6.546,-58.09,1
1782,Liverpool,44.043929999999996,-64.7179,Sherbro,7.31,-12.3,"Americas, port unspecified",32.78,-79.72,1
1783,Liverpool,44.043929999999996,-64.7179,Sherbro,7.31,-12.3,"Barbados, port unspecified",13.01,-59.63,5
1784,Liverpool,44.043929999999996,-64.7179,Sherbro,7.31,-12.3,"Jamaica, port unspecified",17.94,-76.84,1
1785,Liverpool,44.043929999999996,-64.7179,Sherbro,7.31,-12.3,Kingston,17.982129999999998,-76.8242,2
1786,Liverpool,44.043929999999996,-64.7179,Sherbro,7.31,-12.3,"Maryland, port unspecified",39.6,-76.12,1
1787,Liverpool,44.043929999999996,-64.7179,Sherbro,7.31,-12.3,Saint John,-31.63,29.54,1
1788,Liverpool,44.043929999999996,-64.7179,Sherbro,7.31,-12.3,"St. Kitts, port unspecified",17.36,-62.75,3
1789,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,"Americas, port unspecified",32.78,-79.72,3
1790,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,"Antigua, port unspecified",17.13,61.86,1
1791,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,"Barbados, port unspecified",13.01,-59.63,20
1792,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,"British Caribbean, colony unspecified",18.44,-64.62,6
1793,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,Cayenne,4.936730000000001,-52.3369,1
1794,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,Charleston,32.78153,-79.9322,10
1795,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,Demerara,6.546,-58.09,11
1796,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,"Dominica, port unspecified",15.31,61.39,7
1797,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,"Grenada, port unspecified",12.05,-61.76,21
1798,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,Havana,23.15246,-81.64938000000001,2
1799,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,"Jamaica, port unspecified",17.94,-76.84,13
1800,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,Kingston,17.982129999999998,-76.8242,14
1801,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,Montego Bay,18.49833,-77.9262,4
1802,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,Rappahannock,37.585,-76.29,1
1803,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,Saint John,-31.63,29.54,6
1804,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,Savannah,32.02353,-81.0558,1
1805,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,St. Croix,17.73,-64.75,1
1806,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,"St. Kitts, port unspecified",17.36,-62.75,11
1807,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,"St. Lucia, port unspecified",13.909,-60.9789,1
1808,Liverpool,44.043929999999996,-64.7179,Sierra Leone estuary,8.48444,-13.23444,"Tortola, port unspecified",18.4166,-64.62,1
1809,Liverpool,44.043929999999996,-64.7179,"Sierra Leone, port unspecified",8.57,-13.03,"Jamaica, port unspecified",17.94,-76.84,1
1810,Liverpool,44.043929999999996,-64.7179,St. Paul,-21.0453,55.3365,"Barbados, port unspecified",13.01,-59.63,1
1811,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Americas, port unspecified",32.78,-79.72,2
1812,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,Annapolis,38.93973,-76.4692,1
1813,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Barbados, port unspecified",13.01,-59.63,38
1814,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"British Caribbean, colony unspecified",18.44,-64.62,2
1815,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,Cayenne,4.936730000000001,-52.3369,3
1816,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,Charleston,32.78153,-79.9322,14
1817,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,Demerara,6.546,-58.09,20
1818,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Dominica, port unspecified",15.31,61.39,12
1819,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Grenada, port unspecified",12.05,-61.76,27
1820,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,Havana,23.15246,-81.64938000000001,10
1821,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Hispaniola, port unspecified",19.0,-70.67,1
1822,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Jamaica, port unspecified",17.94,-76.84,23
1823,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,Kingston,17.982129999999998,-76.8242,119
1824,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Martinique, port unspecified",14.59433,-61.062,19
1825,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Maryland, port unspecified",39.6,-76.12,1
1826,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,Montevideo,-34.899770000000004,-56.1958,4
1827,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Puerto Rico, port unspecified",17.98433,-66.6373,1
1828,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,Saint John,-31.63,29.54,17
1829,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,Savannah,32.02353,-81.0558,4
1830,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Spanish Caribbean, unspecified",10.67,-61.52,1
1831,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"St. Barthélemy, port unspecified",17.9,-62.83,1
1832,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,St. Croix,17.73,-64.75,16
1833,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"St. Kitts, port unspecified",17.36,-62.75,17
1834,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"St. Lucia, port unspecified",13.909,-60.9789,3
1835,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,St. Maarten,18.01,-63.04,2
1836,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,St. Thomas,18.33,-64.89,3
1837,Liverpool,44.043929999999996,-64.7179,"West Central Africa and St. Helena, port unspecified",-3.4426,10.6563,"Tortola, port unspecified",18.4166,-64.62,6
1838,Liverpool,44.043929999999996,-64.7179,Whydah,6.3629999999999995,2.085,"Americas, port unspecified",32.78,-79.72,1
1839,Liverpool,44.043929999999996,-64.7179,Whydah,6.3629999999999995,2.085,"Barbados, port unspecified",13.01,-59.63,3
1840,Liverpool,44.043929999999996,-64.7179,Whydah,6.3629999999999995,2.085,Charleston,32.78153,-79.9322,3
1841,Liverpool,44.043929999999996,-64.7179,Whydah,6.3629999999999995,2.085,Demerara,6.546,-58.09,3
1842,Liverpool,44.043929999999996,-64.7179,Whydah,6.3629999999999995,2.085,"Grenada, port unspecified",12.05,-61.76,2
1843,Liverpool,44.043929999999996,-64.7179,Whydah,6.3629999999999995,2.085,"Jamaica, port unspecified",17.94,-76.84,12
1844,Liverpool,44.043929999999996,-64.7179,Whydah,6.3629999999999995,2.085,Kingston,17.982129999999998,-76.8242,28
1845,Liverpool,44.043929999999996,-64.7179,Whydah,6.3629999999999995,2.085,"Puerto Rico, port unspecified",17.98433,-66.6373,1
1846,Liverpool,44.043929999999996,-64.7179,Whydah,6.3629999999999995,2.085,Rappahannock,37.585,-76.29,1
1847,Liverpool,44.043929999999996,-64.7179,Windward + Ivory + Gold +  Benin,5.1761,-1.1233,"Barbados, port unspecified",13.01,-59.63,14
1848,Liverpool,44.043929999999996,-64.7179,Windward + Ivory + Gold +  Benin,5.1761,-1.1233,"Jamaica, port unspecified",17.94,-76.84,5
1849,Liverpool,44.043929999999996,-64.7179,Windward + Ivory + Gold +  Benin,5.1761,-1.1233,Kingston,17.982129999999998,-76.8242,2
1850,Liverpool,44.043929999999996,-64.7179,Windward + Ivory + Gold +  Benin,5.1761,-1.1233,"Martinique, port unspecified",14.59433,-61.062,1
1851,Liverpool,44.043929999999996,-64.7179,Windward + Ivory + Gold +  Benin,5.1761,-1.1233,Saint John,-31.63,29.54,2
1852,Liverpool,44.043929999999996,-64.7179,Windward + Ivory + Gold +  Benin,5.1761,-1.1233,"St. Kitts, port unspecified",17.36,-62.75,2
1853,Liverpool,44.043929999999996,-64.7179,Windward Coast (Nunez - Assini),12.185,-68.987,"Barbados, port unspecified",13.01,-59.63,11
1854,Liverpool,44.043929999999996,-64.7179,Windward Coast (Nunez - Assini),12.185,-68.987,Demerara,6.546,-58.09,13
1855,Liverpool,44.043929999999996,-64.7179,Windward Coast (Nunez - Assini),12.185,-68.987,"Dominica, port unspecified",15.31,61.39,13
1856,Liverpool,44.043929999999996,-64.7179,Windward Coast (Nunez - Assini),12.185,-68.987,"Grenada, port unspecified",12.05,-61.76,6
1857,Liverpool,44.043929999999996,-64.7179,Windward Coast (Nunez - Assini),12.185,-68.987,Kingston,17.982129999999998,-76.8242,7
1858,Liverpool,44.043929999999996,-64.7179,Windward Coast (Nunez - Assini),12.185,-68.987,Saint John,-31.63,29.54,10
1859,Liverpool,44.043929999999996,-64.7179,Windward Coast (Nunez - Assini),12.185,-68.987,"St. Kitts, port unspecified",17.36,-62.75,6
1860,Liverpool,44.043929999999996,-64.7179,Windward Coast (Nunez - Assini),12.185,-68.987,"St. Lucia, port unspecified",13.909,-60.9789,1
1861,Liverpool,44.043929999999996,-64.7179,Windward Coast (Nunez - Assini),12.185,-68.987,St. Thomas,18.33,-64.89,3
1862,Liverpool,44.043929999999996,-64.7179,Windward Coast (Nunez - Assini),12.185,-68.987,"Tortola, port unspecified",18.4166,-64.62,3
1863,Liverpool,44.043929999999996,-64.7179,"Windward Coast, port unspecified",12.185,-68.987,"Antigua, port unspecified",17.13,61.86,1
1864,Liverpool,44.043929999999996,-64.7179,"Windward Coast, port unspecified",12.185,-68.987,"Barbados, port unspecified",13.01,-59.63,46
1865,Liverpool,44.043929999999996,-64.7179,"Windward Coast, port unspecified",12.185,-68.987,"British Caribbean, colony unspecified",18.44,-64.62,6
1866,Liverpool,44.043929999999996,-64.7179,"Windward Coast, port unspecified",12.185,-68.987,Charleston,32.78153,-79.9322,12
1867,Liverpool,44.043929999999996,-64.7179,"Windward Coast, port unspecified",12.185,-68.987,Demerara,6.546,-58.09,3
1868,Liverpool,44.043929999999996,-64.7179,"Windward Coast, port unspecified",12.185,-68.987,"Dominica, port unspecified",15.31,61.39,21
